4837,HA-127,Gleditsia triacanthos
4838,HA-127,Juglans nigra
4839,HA-127,Morus alba
4840,HA-127,Picea species
4841,HA-127,Ulmus americana
4842,HA-127,Ulmus americana
4843,HA-127,Ulmus americana
793,HA-132,Alliaria petiolata 
794,HA-132,Aster lateriflorus
795,HA-132,Circaea lutetiana canadensis
796,HA-132,Eupatorium rugosum
797,HA-132,Geum canadense
798,HA-132,Leersia virginica
799,HA-132,Lonicera maackii 
800,HA-132,Parthenocissus quinquefolia
801,HA-132,Viola species
3033,HA-132,Lonicera maackii
3034,HA-132,Rhamnus cathartica
4844,HA-132,Tilia americana
4845,HA-132,Tilia americana
4846,HA-132,Tilia americana
4847,HA-132,Ulmus rubra
4848,HA-132,Ulmus rubra
4849,HA-132,Ulmus rubra
4850,HA-132,Ulmus rubra
4851,HA-132,Ulmus rubra
4852,HA-132,Ulmus rubra
4853,HA-132,Ulmus rubra
4854,HA-132,Ulmus rubra
4855,HA-132,Ulmus rubra
4856,HA-132,Ulmus rubra
802,HA-147,Geum canadense
803,HA-147,Lonicera maackii 
804,HA-147,Rhamnus cathartica
805,HA-147,Rosa multiflora
3035,HA-147,Lonicera maackii
3036,HA-147,Rosa multiflora
4857,HA-147,Crataegus species
4858,HA-147,Crataegus species
4859,HA-147,Fraxinus pennsylvanica subintegerrima
4860,HA-147,Fraxinus pennsylvanica subintegerrima
4861,HA-147,Fraxinus pennsylvanica subintegerrima
4862,HA-147,Fraxinus pennsylvanica subintegerrima
4863,HA-147,Fraxinus pennsylvanica subintegerrima
4864,HA-147,Fraxinus pennsylvanica subintegerrima
4865,HA-147,Fraxinus pennsylvanica subintegerrima
4866,HA-147,Fraxinus pennsylvanica subintegerrima
4867,HA-147,Fraxinus pennsylvanica subintegerrima
4868,HA-147,Fraxinus pennsylvanica subintegerrima
4869,HA-147,Fraxinus pennsylvanica subintegerrima
4870,HA-147,Juglans nigra
4871,HA-147,Prunus serotina
4872,HA-147,Prunus serotina
4873,HA-147,Prunus serotina
4874,HA-147,Quercus bicolor
4875,HA-147,Tilia americana
4876,HA-147,Ulmus rubra
4877,HA-147,Ulmus rubra
806,HB-125,Dactylis glomerata
807,HB-125,Daucus carota
808,HB-125,Lonicera maackii 
809,HB-125,Parthenocissus quinquefolia
810,HB-125,Rhamnus cathartica
811,HB-125,Rhus radicans
812,HB-125,Solidago canadensis
813,HB-125,Viburnum recognitum
3037,HB-125,Lonicera maackii
3038,HB-125,Prunus serotina
3039,HB-125,Rhamnus cathartica
3040,HB-125,Rosa multiflora
4878,HB-125,Acer negundo
4879,HB-125,Acer negundo
4880,HB-125,Acer negundo
4881,HB-125,Acer negundo
4882,HB-125,Acer negundo
4883,HB-125,Acer negundo
4884,HB-125,Acer nigrum
4885,HB-125,Acer nigrum
4886,HB-125,Fraxinus pennsylvanica subintegerrima
4887,HB-125,Fraxinus pennsylvanica subintegerrima
814,HB-126,Aster lateriflorus
815,HB-126,Circaea lutetiana canadensis
816,HB-126,Fraxinus pennsylvanica subintegerrima
817,HB-126,Geum canadense
818,HB-126,Lonicera maackii 
819,HB-126,Parthenocissus quinquefolia
820,HB-126,Rhamnus cathartica
821,HB-126,Rhus radicans
822,HB-126,Rosa multiflora
3041,HB-126,Lonicera tatarica
3042,HB-126,Rhamnus cathartica
3043,HB-126,Rosa multiflora
4888,HB-126,Fraxinus pennsylvanica subintegerrima
4889,HB-126,Fraxinus pennsylvanica subintegerrima
4890,HB-126,Fraxinus pennsylvanica subintegerrima
4891,HB-126,Fraxinus pennsylvanica subintegerrima
823,HB-129,Circaea lutetiana canadensis
824,HB-129,Parthenocissus quinquefolia
825,HB-129,Polygonum virginianum
826,HB-129,Smilax lasioneura
827,HB-129,Viola species
3044,HB-129,Lonicera maackii
4892,HB-129,Morus alba
4893,HB-129,Morus alba
4894,HB-129,Morus alba
4895,HB-129,Tilia americana
4896,HB-129,Tilia americana
4897,HB-129,Ulmus rubra
4898,HB-129,Ulmus rubra
4899,HB-129,Ulmus rubra
4900,HB-129,Ulmus species
828,HB-131,Geum canadense
829,HB-131,Parthenocissus quinquefolia
830,HB-131,Rhamnus cathartica
831,HB-131,Rhus radicans
3045,HB-131,Fraxinus americana
3046,HB-131,Rhamnus cathartica
3047,HB-131,Rhamnus species
4901,HB-131,Acer negundo
4902,HB-131,Acer species
4903,HB-131,Prunus serotina
4904,HB-131,Prunus serotina
4905,HB-131,Quercus macrocarpa
4906,HB-131,Quercus macrocarpa
4907,HB-131,Quercus macrocarpa
4908,HB-131,Quercus macrocarpa
4909,HB-131,Quercus macrocarpa
4910,HB-131,Quercus macrocarpa
4911,HB-131,Quercus macrocarpa
4912,HB-131,Quercus macrocarpa
4913,HB-131,Quercus macrocarpa
4914,HB-131,Quercus macrocarpa
4915,HB-131,Quercus macrocarpa
4916,HB-131,Tilia americana
4917,HB-131,Ulmus americana
4918,HB-131,Ulmus americana
4919,HB-131,Ulmus rubra
4920,HB-131,Ulmus rubra
4921,HB-131,Ulmus species
4922,HB-131,Ulmus species
832,HB-136,Parthenocissus quinquefolia
833,HB-136,Rhamnus cathartica 
3048,HB-136,Fraxinus americana
3049,HB-136,Rhamnus cathartica
3050,HB-136,Tilia americana
4923,HB-136,Acer nigrum
4924,HB-136,Fraxinus americana
4925,HB-136,Fraxinus americana
4926,HB-136,Ostrya virginiana
4927,HB-136,Quercus macrocarpa
4928,HB-136,Tilia americana
4929,HB-136,Tilia americana
4930,HB-136,Tilia americana
4931,HB-136,Tilia americana
4932,HB-136,Tilia americana
4933,HB-136,Tilia americana
4934,HB-136,Tilia americana
4935,HB-136,Tilia americana
4936,HB-136,Tilia americana
4937,HB-136,Tilia americana
4938,HB-136,Tilia americana
4939,HB-136,Tilia americana
4940,HB-136,Unidentified species
4941,HB-136,Unidentified species
4942,HB-136,Unidentified species
834,HB-138,Parthenocissus quinquefolia
835,HB-138,Rhus radicans
836,HB-138,Solanum dulcamara 
3051,HB-138,Lonicera maackii
3052,HB-138,Rhamnus cathartica
4943,HB-138,Fraxinus americana
4944,HB-138,Fraxinus americana
4945,HB-138,Juglans nigra
4946,HB-138,Ostrya virginiana
4947,HB-138,Quercus alba
4948,HB-138,Quercus palustris
4949,HB-138,Rhamnus cathartica
4950,HB-138,Rhamnus cathartica
4951,HB-138,Rhamnus cathartica
4952,HB-138,Tilia americana
4953,HB-138,Tilia americana
4954,HB-138,Tilia americana
4955,HB-138,Tilia americana
4956,HB-138,Tilia americana
4957,HB-138,Tilia americana
4958,HB-138,Tilia americana
4959,HB-138,Tilia americana
4960,HB-138,Ulmus americana
4961,HB-138,Ulmus americana
4962,HB-138,Ulmus americana
4963,HB-138,Ulmus americana
4964,HB-138,Ulmus americana
4965,HB-138,Ulmus americana
4966,HB-138,Ulmus americana
4967,HB-138,Ulmus americana
4968,HB-138,Ulmus americana
4969,HB-138,Ulmus americana
4970,HB-138,Ulmus americana
4971,HB-138,Ulmus americana
4972,HB-138,Ulmus americana
837,HB-141,Lonicera tatarica
838,HB-141,Parthenocissus quinquefolia
839,HB-141,Quercus rubra
840,HB-141,Rhamnus cathartica
841,HB-141,Smilacina racemosa
3053,HB-141,Lonicera tatarica
3054,HB-141,Quercus rubra
3055,HB-141,Tilia americana
4973,HB-141,Prunus serotina
4974,HB-141,Prunus serotina
4975,HB-141,Prunus serotina
4976,HB-141,Prunus serotina
4977,HB-141,Tilia americana
4978,HB-141,Tilia americana
4979,HB-141,Tilia americana
4980,HB-141,Tilia americana
4981,HB-141,Tilia americana
4982,HB-141,Tilia americana
4983,HB-141,Tilia americana
4984,HB-141,Tilia americana
4985,HB-141,Tilia americana
4986,HB-141,Tilia americana
4987,HB-141,Tilia americana
4988,HB-141,Tilia americana
4989,HB-141,Tilia americana
4990,HB-141,Tilia americana
4991,HB-141,Tilia americana
4992,HB-141,Tilia americana
4993,HB-141,Tilia americana
4994,HB-141,Ulmus americana
4995,HB-141,Ulmus americana
4996,HB-141,Ulmus rubra
842,HB-143,Ulmus americana
3056,HB-143,Rhamnus cathartica
3057,HB-143,Ulmus americana
4997,HB-143,Prunus serotina
4998,HB-143,Quercus rubra
4999,HB-143,Quercus rubra
5000,HB-143,Quercus rubra
5001,HB-143,Quercus rubra
5002,HB-143,Tilia americana
5003,HB-143,Tilia americana
5004,HB-143,Tilia americana
5005,HB-143,Tilia americana
5006,HB-143,Tilia americana
5007,HB-143,Tilia americana
5008,HB-143,Tilia americana
5009,HB-143,Tilia americana
5010,HB-143,Ulmus americana
5011,HB-143,Ulmus rubra
5012,HB-143,Ulmus rubra
843,HB-146,Lonicera maackii 
844,HB-146,Parthenocissus quinquefolia
845,HB-146,Rhamnus cathartica
3058,HB-146,Lonicera maackii
3059,HB-146,Rhamnus cathartica
5013,HB-146,Fraxinus pennsylvanica subintegerrima
5014,HB-146,Fraxinus pennsylvanica subintegerrima
5015,HB-146,Fraxinus pennsylvanica subintegerrima
5016,HB-146,Fraxinus pennsylvanica subintegerrima
5017,HB-146,Fraxinus pennsylvanica subintegerrima
5018,HB-146,Fraxinus pennsylvanica subintegerrima
5019,HB-146,Fraxinus pennsylvanica subintegerrima
5020,HB-146,Fraxinus pennsylvanica subintegerrima
5021,HB-146,Fraxinus pennsylvanica subintegerrima
5022,HB-146,Fraxinus pennsylvanica subintegerrima
5023,HB-146,Fraxinus pennsylvanica subintegerrima
5024,HB-146,Fraxinus pennsylvanica subintegerrima
5025,HB-146,Fraxinus pennsylvanica subintegerrima
5026,HB-146,Prunus serotina
5027,HB-146,Quercus rubra
5028,HB-146,Rhamnus cathartica
5029,HB-146,Tilia americana
5030,HB-146,Ulmus americana
5031,HB-146,Ulmus americana
5032,HB-146,Ulmus americana
5033,HB-146,Ulmus americana
846,HC-126,Lonicera maackii 
847,HC-126,Parthenocissus quinquefolia
848,HC-126,Rhus radicans
3060,HC-126,Lonicera maackii
3061,HC-126,Rosa multiflora
3062,HC-126,Unidentified species
5034,HC-126,Acer negundo
5035,HC-126,Acer negundo
5036,HC-126,Acer negundo
5037,HC-126,Acer negundo
5038,HC-126,Acer platanoides
5039,HC-126,Fraxinus americana
5040,HC-126,Fraxinus americana
5041,HC-126,Prunus serotina
849,HC-130,Alliaria petiolata 
850,HC-130,Fraxinus americana
851,HC-130,Lonicera maackii 
852,HC-130,Parthenocissus quinquefolia
853,HC-130,Rhamnus cathartica
3063,HC-130,Lonicera maackii
3064,HC-130,Rhamnus cathartica
3065,HC-130,Tilia americana
3066,HC-130,Viburnum opulus
5042,HC-130,Fraxinus pennsylvanica subintegerrima
5043,HC-130,Fraxinus species
5044,HC-130,Juglans nigra
5045,HC-130,Tilia americana
5046,HC-130,Tilia americana
5047,HC-130,Tilia americana
5048,HC-130,Tilia americana
5049,HC-130,Ulmus rubra
5050,HC-130,Ulmus rubra
5051,HC-130,Ulmus rubra
854,HC-135,Parthenocissus quinquefolia
855,HC-135,Smilacina species
3067,HC-135,Fraxinus americana
3068,HC-135,Tilia americana
5052,HC-135,Juglans nigra
5053,HC-135,Quercus macrocarpa
5054,HC-135,Quercus macrocarpa
5055,HC-135,Quercus macrocarpa
5056,HC-135,Quercus rubra
5057,HC-135,Tilia americana
5058,HC-135,Tilia americana
5059,HC-135,Tilia americana
5060,HC-135,Tilia americana
5061,HC-135,Tilia americana
5062,HC-135,Tilia americana
5063,HC-135,Tilia americana
5064,HC-135,Tilia americana
5065,HC-135,Ulmus americana
5066,HC-135,Ulmus americana
5067,HC-135,Ulmus americana
5068,HC-135,Ulmus americana
5069,HC-135,Ulmus americana
5070,HC-135,Ulmus americana
5071,HC-135,Ulmus americana
5072,HC-135,Ulmus rubra
5073,HC-135,Ulmus rubra
856,HC-142,Arisaema triphyllum
857,HC-142,Lonicera tatarica
858,HC-142,Rhamnus cathartica
859,HC-142,Rhus radicans
3069,HC-142,Lonicera tatarica
3070,HC-142,Rhamnus cathartica
5074,HC-142,Rhamnus cathartica
5075,HC-142,Tilia americana
5076,HC-142,Tilia americana
5077,HC-142,Tilia americana
5078,HC-142,Tilia americana
5079,HC-142,Tilia americana
5080,HC-142,Tilia americana
5081,HC-142,Tilia americana
5082,HC-142,Tilia americana
5083,HC-142,Tilia americana
5084,HC-142,Tilia americana
5085,HC-142,Tilia americana
5086,HC-142,Tilia americana
5087,HC-142,Tilia americana
5088,HC-142,Tilia americana
5089,HC-142,Tilia americana
5090,HC-142,Ulmus rubra
5091,HC-142,Ulmus rubra
860,HC-144,Parthenocissus quinquefolia
3071,HC-144,Lonicera tatarica
5092,HC-144,Juglans nigra
5093,HC-144,Tilia americana
5094,HC-144,Tilia americana
5095,HC-144,Tilia americana
5096,HC-144,Tilia americana
5097,HC-144,Tilia americana
5098,HC-144,Tilia americana
5099,HC-144,Tilia americana
5100,HC-144,Tilia americana
5101,HC-144,Tilia americana
5102,HC-144,Tilia americana
5103,HC-144,Tilia americana
5104,HC-144,Ulmus rubra
5105,HC-144,Ulmus species
861,HD-134,Parthenocissus quinquefolia
862,HD-134,Rhamnus cathartica 
863,HD-134,Rhus radicans
3072,HD-134,Prunus virginiana
3073,HD-134,Rhamnus cathartica
5106,HD-134,Carya species
5107,HD-134,Ostrya virginiana
5108,HD-134,Ostrya virginiana
5109,HD-134,Ostrya virginiana
5110,HD-134,Ostrya virginiana
5111,HD-134,Ostrya virginiana
5112,HD-134,Quercus macrocarpa
5113,HD-134,Quercus macrocarpa
5114,HD-134,Quercus macrocarpa
5115,HD-134,Tilia americana
5116,HD-134,Tilia americana
5117,HD-134,Ulmus americana
864,HD-135,Arisaema triphyllum
865,HD-135,Circaea lutetiana canadensis
866,HD-135,Parthenocissus quinquefolia
3074,HD-135,Fraxinus americana
5118,HD-135,Acer nigrum
5119,HD-135,Juglans nigra
5120,HD-135,Ostrya virginiana
5121,HD-135,Prunus serotina
5122,HD-135,Prunus serotina
5123,HD-135,Quercus macrocarpa
5124,HD-135,Quercus rubra
5125,HD-135,Tilia americana
5126,HD-135,Tilia americana
5127,HD-135,Tilia americana
5128,HD-135,Tilia americana
867,HD-142,Lonicera tatarica
868,HD-142,Parthenocissus quinquefolia
869,HD-142,Rhamnus cathartica
870,HD-142,Smilacina racemosa
3075,HD-142,Lonicera tatarica
3076,HD-142,Rhamnus cathartica
5129,HD-142,Acer negundo
5130,HD-142,Prunus serotina
5131,HD-142,Prunus serotina
5132,HD-142,Prunus serotina
5133,HD-142,Quercus macrocarpa
5134,HD-142,Quercus macrocarpa
5135,HD-142,Quercus macrocarpa
5136,HD-142,Quercus rubra
5137,HD-142,Quercus rubra
5138,HD-142,Quercus rubra
5139,HD-142,Tilia americana
5140,HD-142,Tilia americana
5141,HD-142,Ulmus rubra
5142,HD-142,Ulmus rubra
5143,HD-142,Ulmus rubra
5144,HD-142,Ulmus species
5145,HD-142,Ulmus species
5146,HD-142,Ulmus species
871,HD-143,Lonicera tatarica
3077,HD-143,Lonicera tatarica
3078,HD-143,Prunus virginiana
5147,HD-143,rttf
5148,HD-143,Prunus serotina
5149,HD-143,Prunus serotina
5150,HD-143,Quercus rubra
5151,HD-143,Quercus rubra
5152,HD-143,Tilia americana
5153,HD-143,Tilia americana
5154,HD-143,Tilia americana
5155,HD-143,Tilia americana
5156,HD-143,Tilia americana
5157,HD-143,Tilia americana
5158,HD-143,Tilia americana
5159,HD-143,Tilia americana
5160,HD-143,Tilia americana
5161,HD-143,Tilia americana
5162,HD-143,Tilia americana
5163,HD-143,Ulmus rubra
872,HD-146,Parthenocissus quinquefolia
873,HD-146,Rhamnus cathartica
3079,HD-146,NONE
5164,HD-146,Fraxinus pennsylvanica subintegerrima
5165,HD-146,Fraxinus pennsylvanica subintegerrima
5166,HD-146,Fraxinus pennsylvanica subintegerrima
5167,HD-146,Prunus serotina
5168,HD-146,Prunus serotina
5169,HD-146,Quercus macrocarpa
5170,HD-146,Quercus macrocarpa
5171,HD-146,Quercus rubra
5172,HD-146,Tilia americana
5173,HD-146,Tilia americana
5174,HD-146,Tilia americana
5175,HD-146,Tilia americana
5176,HD-146,Tilia americana
5177,HD-146,Tilia americana
5178,HD-146,Ulmus americana
874,HD-147,Rhamnus cathartica
875,HD-147,Smilacina racemosa
876,HD-147,Viburnum opulus
3080,HD-147,Fraxinus pennsylvanica subintegerrima
3081,HD-147,Prunus serotina
3082,HD-147,Rhamnus cathartica
5179,HD-147,Fraxinus pennsylvanica subintegerrima
5180,HD-147,Prunus serotina
5181,HD-147,Quercus rubra
5182,HD-147,Tilia americana
5183,HD-147,Tilia americana
5184,HD-147,Tilia americana
5185,HD-147,Ulmus rubra
5186,HD-147,Ulmus species
877,HE-136,Alliaria petiolata
878,HE-136,Aster pilosus
879,HE-136,Boehmeria cylindrica
880,HE-136,Cornus racemosa
881,HE-136,Parthenocissus quinquefolia
882,HE-136,Rhus radicans
883,HE-136,Rosa multiflora
884,HE-136,Solidago canadensis
885,HE-136,Vitis riparia
3083,HE-136,Cornus racemosa
3084,HE-136,Parthenocissus quinquefolia
3085,HE-136,Rosa multiflora
3086,HE-136,Rubus occidentalis
3087,HE-136,Ulmus americana
3088,HE-136,Vitis riparia
5187,HE-136,Juglans nigra
5188,HE-136,Ostrya virginiana
5189,HE-136,Ulmus rubra
5190,HE-136,Ulmus rubra
886,HH-100,Anemone virginiana 
887,HH-100,Aster sagittifolius drummondii   
888,HH-100,Cornus racemosa 
889,HH-100,Crataegus species
890,HH-100,Carex hirtifolia 
891,HH-100,Fragaria virginiana 
892,HH-100,Poa pratensis 
893,HH-100,Rhamnus cathartica 
894,HH-100,Setaria species
895,HH-100,Solidago ulmifolia 
3089,HH-100,Quercus rubra 
5191,HH-100,Crataegus species
5192,HH-100,Crataegus species
5193,HH-100,Fraxinus americana 
5194,HH-100,Fraxinus americana 
5195,HH-100,Quercus rubra 
5196,HH-100,Quercus rubra 
5197,HH-100,Quercus rubra 
5198,HH-100,Quercus rubra 
896,HH-103,Aster species
897,HH-103,Circaea lutetiana canadensis 
898,HH-103,Carex blanda 
899,HH-103,Carex rosea  
900,HH-103,Eupatorium rugosum 
901,HH-103,Fragaria virginiana 
902,HH-103,Lonicera maackii 
903,HH-103,Parthenocissus quinquefolia 
904,HH-103,Rubus occidentalis 
905,HH-103,Solidago tenuifolia 
3090,HH-103,Lonicera maackii 
3091,HH-103,Rubus occidentalis 
5199,HH-103,Fraxinus americana 
5200,HH-103,Prunus serotina 
5201,HH-103,Quercus alba 
5202,HH-103,Quercus macrocarpa 
5203,HH-103,Ulmus americana 
5204,HH-103,Ulmus americana 
906,HH-105,??
3092,HH-105,??
5205,HH-105,??
1032,HH-106,Alliaria petiolata
1033,HH-106,Aster species
1034,HH-106,Circaea lutetiana canadensis
1035,HH-106,Carex blanda
1036,HH-106,Dodecatheon meadia
1037,HH-106,Eupatorium rugosum
1038,HH-106,Fraxinus americana
1039,HH-106,Lactuca species
1040,HH-106,Solidago canadensis
1041,HH-106,Solidago ulmifolia
1042,HH-106,Taraxacum officinale
3128,HH-106,NONE
5391,HH-106,Fraxinus pennsylvanica subintegerrima
5392,HH-106,Prunus serotina
5393,HH-106,Quercus alba
5394,HH-106,Quercus alba
5395,HH-106,Quercus alba
5396,HH-106,Quercus alba
5397,HH-106,Quercus alba
5398,HH-106,Quercus alba
5399,HH-106,Quercus alba
5400,HH-106,Ulmus americana
907,HH-110,Alliaria petiolata 
908,HH-110,Circaea lutetiana canadensis  
909,HH-110,Leersia virginica 
910,HH-110,Parthenocissus quinquefolia 
911,HH-110,Viola species
3093,HH-110,NONE
5206,HH-110,Fraxinus americana 
5207,HH-110,Fraxinus americana 
5208,HH-110,Quercus alba 
5209,HH-110,Quercus alba 
5210,HH-110,Quercus alba 
5211,HH-110,Quercus rubra 
5212,HH-110,Ulmus americana 
734,HH-112,Celastrus scandens 
735,HH-112,Parthenocissus quinquefolia 
3009,HH-112,Lonicera maackii
3010,HH-112,Rhamnus cathartica
4700,HH-112,Acer nigrum
4701,HH-112,Acer nigrum
4702,HH-112,Acer nigrum
4703,HH-112,Fraxinus americana 
4704,HH-112,Fraxinus americana 
4705,HH-112,Fraxinus americana 
4706,HH-112,Prunus serotina 
4707,HH-112,Prunus serotina 
4708,HH-112,Prunus serotina 
4709,HH-112,Prunus serotina 
4710,HH-112,Quercus alba 
4711,HH-112,Quercus alba 
4712,HH-112,Quercus alba 
4713,HH-112,Tilia americana 
916,HH-115,Alliaria petiolata
917,HH-115,Circaea lutetiana canadensis
918,HH-115,Parthenocissus quinquefolia
919,HH-115,Quercus alba
3097,HH-115,Euonymus species
3098,HH-115,Prunus serotina
3099,HH-115,Rhamnus cathartica
3100,HH-115,Tilia americana
3101,HH-115,Viburnum opulus
5224,HH-115,Fraxinus americana
5225,HH-115,Ostrya virginiana
5226,HH-115,Prunus serotina
5227,HH-115,Prunus serotina
5228,HH-115,Prunus serotina
5229,HH-115,Prunus serotina
5230,HH-115,Prunus serotina
5231,HH-115,Prunus serotina
5232,HH-115,Prunus serotina
5233,HH-115,Prunus serotina
5234,HH-115,Prunus serotina
5235,HH-115,Prunus serotina
5236,HH-115,Prunus serotina
5237,HH-115,Quercus alba
5238,HH-115,Quercus alba
5239,HH-115,Quercus alba
5240,HH-115,Quercus alba
5241,HH-115,Quercus alba
5242,HH-115,Ulmus rubra
920,HH-116,Parthenocissus quinquefolia
921,HH-116,Viburnum opulus
3102,HH-116,Prunus serotina
3103,HH-116,Prunus virginiana
3104,HH-116,Viburnum opulus
5243,HH-116,Prunus serotina
5244,HH-116,Prunus serotina
5245,HH-116,Quercus alba
5246,HH-116,Quercus alba
5247,HH-116,Quercus alba
5248,HH-116,Quercus alba
5249,HH-116,Ulmus americana
5250,HH-116,Ulmus americana
922,HH-126,Geum canadense
923,HH-126,Lonicera maackii 
924,HH-126,Poa pratensis
925,HH-126,Prunus virginiana
926,HH-126,Rhus radicans
927,HH-126,Rosa multiflora
3105,HH-126,Lonicera maackii
3106,HH-126,Rhamnus cathartica
3107,HH-126,Rosa multiflora
5251,HH-126,Prunus serotina
5252,HH-126,Prunus serotina
5253,HH-126,Prunus virginiana
5254,HH-126,Quercus palustris
5255,HH-126,Ulmus americana
928,HH-130,Ambrosia trifida
929,HH-130,Convolvulus arvensis
930,HH-130,Dactylis glomerata
931,HH-130,Daucus carota
932,HH-130,Oxalis stricta
933,HH-130,Parthenocissus quinquefolia
934,HH-130,Phalaris arundinacea
935,HH-130,Poa pratensis
936,HH-130,Prunus virginiana
937,HH-130,Ribes species
938,HH-130,Scirpus species
939,HH-130,Tragopogon dubius
3108,HH-130,NONE
5256,HH-130 ,NONE
940,HH-139,Alliaria petiolata 
941,HH-139,Arisaema triphyllum
942,HH-139,Parthenocissus quinquefolia
943,HH-139,Rhamnus cathartica
944,HH-139,Viburnum opulus
3109,HH-139,Lonicera maackii
5257,HH-139,Tilia americana
5258,HH-139,Tilia americana
5259,HH-139,Tilia americana
5260,HH-139,Tilia americana
5261,HH-139,Tilia americana
5262,HH-139,Ulmus rubra
5263,HH-139,Ulmus rubra
5264,HH-139,Ulmus rubra
5265,HH-139,Ulmus rubra
5266,HH-139,Ulmus species
945,HH-147,Alliaria petiolata 
946,HH-147,Impatiens capensis
947,HH-147,Lonicera maackii 
948,HH-147,Parthenocissus quinquefolia
949,HH-147,Rhamnus cathartica
3110,HH-147,Acer nigrum
3111,HH-147,Lonicera maackii
3112,HH-147,Rhamnus cathartica
5267,HH-147,Fraxinus pennsylvanica subintegerrima
5268,HH-147,Fraxinus pennsylvanica subintegerrima
5269,HH-147,Fraxinus pennsylvanica subintegerrima
5270,HH-147,Fraxinus pennsylvanica subintegerrima
5271,HH-147,Fraxinus pennsylvanica subintegerrima
5272,HH-147,Fraxinus pennsylvanica subintegerrima
5273,HH-147,Juglans nigra
5274,HH-147,Quercus macrocarpa
950,HH-79,Acer nigrum
951,HH-79,Alliaria petiolata
952,HH-79,Euonymus species
953,HH-79,Parthenocissus quinquefolia
954,HH-79,Viburnum recognitum
3113,HH-79,Viburnum recognitum
5275,HH-79,Acer nigrum
5276,HH-79,Acer nigrum
5277,HH-79,Acer nigrum
5278,HH-79,Juglans nigra
5279,HH-79,Quercus rubra
5280,HH-79,Tilia americana
5281,HH-79,Ulmus americana
5282,HH-79,Ulmus americana
5283,HH-79,Ulmus americana
5284,HH-79,Ulmus americana
955,HH-85,Alliaria petiolata
956,HH-85,Carex species
957,HH-85,Galium species
958,HH-85,Geum canadense
959,HH-85,Parthenocissus quinquefolia
960,HH-85,Rhus radicans
961,HH-85,Rubus occidentalis
3114,HH-85,Tilia americana
3115,HH-85,Vitis riparia
5285,HH-85,Pinus resinosa
5286,HH-85,Pinus resinosa
5287,HH-85,Pinus resinosa
5288,HH-85,Pinus resinosa
5289,HH-85,Pinus resinosa
5290,HH-85,Quercus rubra
5291,HH-85,Tilia americana
962,HH-87,Agrimonia gryposepala
963,HH-87,Alliaria petiolata
964,HH-87,Carex species
965,HH-87,Euonymus species
966,HH-87,Geum canadense
967,HH-87,Poa pratensis
3116,HH-87,NONE
5292,HH-87,Acer nigrum
5293,HH-87,Cladrastis lutea
5294,HH-87,Cladrastis lutea
5295,HH-87,Ulmus americana
968,HH-90,Alliaria petiolata 
969,HH-90,Parthenocissus quinquefolia 
970,HH-90,Smilacina racemosa 
3117,HH-90,NONE
5296,HH-90,Ostrya virginiana
5297,HH-90,Ostrya virginiana
5298,HH-90,Ostrya virginiana
5299,HH-90,Prunus serotina 
5300,HH-90,Quercus alba 
5301,HH-90,Quercus alba 
5302,HH-90,Quercus rubra 
971,HH-93,Alliaria petiolata 
972,HH-93,Arisaema triphyllum 
973,HH-93,Aster lateriflorus 
974,HH-93,Circaea lutetiana canadensis 
975,HH-93,Hackelia virginiana 
976,HH-93,Potentilla simplex 
977,HH-93,Smilacina racemosa 
978,HH-93,Unidentified shrub
3118,HH-93,NONE
5303,HH-93,Acer nigrum
5304,HH-93,Acer nigrum
5305,HH-93,Acer nigrum
5306,HH-93,Quercus alba 
5307,HH-93,Quercus alba 
5308,HH-93,Quercus alba 
5309,HH-93,Tilia americana 
5310,HH-93,Unidentified species
5311,HH-93,Unidentified species
979,HH-96,Galium species
980,HH-96,Lonicera maackii
981,HH-96,Parthenocissus quinquefolia
982,HH-96,Rubus allegheniensis
983,HH-96,Smilacina racemosa
984,HH-96,Solidago ulmifolia
3119,HH-96,NONE
5312,HH-96,Crataegus species
5313,HH-96,Crataegus species
5314,HH-96,Crataegus species
5315,HH-96,Ostrya virginiana
5316,HH-96,Tilia americana
5317,HH-96,Unidentified species
985,I-107,Alliaria petiolata
986,I-107,Arisaema triphyllum
987,I-107,Fraxinus pennsylvanica subintegerrima
988,I-107,Geranium maculatum
989,I-107,Smilacina racemosa
3120,I-107,Acer nigrum
3121,I-107,Ulmus americana
5318,I-107,Acer nigrum
5319,I-107,Acer nigrum
5320,I-107,Fraxinus pennsylvanica subintegerrima
5321,I-107,Ostrya virginiana
5322,I-107,Ostrya virginiana
5323,I-107,Prunus serotina
5324,I-107,Quercus macrocarpa
5325,I-107,Quercus macrocarpa
5326,I-107,Ulmus americana
5327,I-107,Ulmus rubra
689,I-109,Alliaria petiolata
690,I-109,Caulophyllum thalictroides
691,I-109,Geranium maculatum
692,I-109,Helianthus species
693,I-109,Smilacina racemosa
2997,I-109,NONE
4628,I-109,Fraxinus americana
4629,I-109,Fraxinus americana
4630,I-109,Ostrya virginiana
4631,I-109,Ostrya virginiana
4632,I-109,Ostrya virginiana
4633,I-109,Prunus serotina
4634,I-109,Prunus serotina
4635,I-109,Quercus macrocarpa
4636,I-109,Quercus macrocarpa
4637,I-109,Quercus macrocarpa
990,I-116,Alliaria petiolata
991,I-116,Anemonella thalictroides
992,I-116,Circaea lutetiana canadensis
993,I-116,Geranium maculatum
